year2,state,fage4,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2003,33,b) 1,1828,1836,11862,12204,2,0.1,499,23.8,2607,,,,21.4,3290,2110,1180,17.3,27,-683,-5.6,42.8,1,372,372,1782
2003,33,c) 2,1584,1629,11887,12316,73,4.2,308,17.5,2279,318,1961,2.6,18.5,3136,1782,1354,14.5,25.5,-857,-7,37,0,242,242,1478
2003,33,d) 3,1464,1502,10995,11160,64,4,247,15.4,1899,458,1441,4.1,17,2228,1071,1157,9.6,20,-329,-3,34,0,196,196,899
2003,33,e) 4,1327,1366,13203,13442,58,4,185,12.8,1945,259,1686,1.9,14.5,2423,811,1612,6,18,-478,-3.5,29,0,132,132,511
2003,33,f) 5,1362,1463,13475,13453,66,4.3,163,10.7,2061,536,1525,4,15.3,2016,659,1357,4.9,15,45,0.3,30,0,122,122,471
2003,33,g) 6 to 10,5208,5300,47472,47821,205,3.7,516,9.4,7222,1504,5718,3.1,15.1,7919,3250,4669,6.8,16.6,-697,-1.5,30.2,0,379,379,2751
2003,33,h) 11 to 15,3560,3799,46562,46347,122,3.1,316,8.1,6448,1313,5135,2.8,13.9,6018,1791,4227,3.9,13,430,0.9,26,0,222,222,1206
2003,33,i) 16 to 20,3224,3638,57625,57396,140,3.8,276,7.4,7309,2023,5286,3.5,12.7,6850,2434,4416,4.2,11.9,459,0.8,23.8,0,194,194,917
2003,33,j) 21 to 25,1731,2051,32273,32239,91,4.4,132,6.4,3955,1681,2274,5.2,12.3,3886,1061,2825,3.3,12.1,69,0.2,24.2,0,86,87,481
2003,33,k) 26+,418,842,20547,20840,46,5.5,46,5.5,1841,454,1387,2.2,8.8,2427,500,1927,2.4,11.6,-586,-2.8,17.6,0,19,19,52
2003,33,l) Left Censored,3964,7749,253176,256420,386,5,394,5.1,26077,8395,17682,3.3,10.2,32564,7384,25180,2.9,12.7,-6487,-2.5,20.4,0,115,115,1342
2003,34,a) 0,16273,16337,90437,45219,16337,200,0,0,90437,90437,0,200,200,0,0,0,0,0,90437,200,0,0,,,
2003,34,b) 1,12351,12444,92792,92642,28,0.2,3559,24.7,25757,1381,24376,1.5,27.8,25457,15230,10227,16.4,27.5,300,0.3,55,0,2693,2693,12330
2003,34,c) 2,10763,10929,94270,94613,487,4.1,1971,16.8,18451,2402,16049,2.5,19.5,19137,7240,11897,7.7,20.2,-686,-0.7,39,0,1512,1512,5769
2003,34,d) 3,9589,9705,77671,81576,411,4,1571,15.2,14148,1884,12264,2.3,17.3,21957,12561,9396,15.4,26.9,-7809,-9.6,34.6,0,1197,1197,9349
2003,34,e) 4,9112,9395,82804,84048,427,4.3,1315,13.3,14202,1749,12453,2.1,16.9,16690,7359,9331,8.8,19.9,-2488,-3,33.8,0,1010,1010,5701
2003,34,f) 5,8810,9302,94002,94842,427,4.4,1099,11.3,20279,7374,12905,7.8,21.4,21958,12079,9879,12.7,23.2,-1679,-1.8,42.8,0,830,830,11014
2003,34,g) 6 to 10,31296,32157,334097,338879,1242,3.7,3472,10.4,53299,8403,44896,2.5,15.7,62863,21088,41775,6.2,18.6,-9564,-2.9,31.4,0,2577,2577,16260
2003,34,h) 11 to 15,21283,22677,263798,267581,797,3.4,1965,8.4,36468,6042,30426,2.3,13.6,44034,15391,28643,5.8,16.5,-7566,-2.9,27.2,0,1406,1407,11056
2003,34,i) 16 to 20,17471,19724,318445,319959,624,3.1,1347,6.7,37543,7932,29611,2.5,11.7,40571,11402,29169,3.6,12.7,-3028,-1,23.4,0,914,921,6895
2003,34,j) 21 to 25,11765,13539,245274,248991,384,2.8,924,6.7,27080,6468,20612,2.6,10.9,34514,6932,27582,2.8,13.9,-7434,-3,21.8,0,600,602,3247
2003,34,k) 26+,2576,3949,118901,120770,198,5,229,5.8,12201,2579,9622,2.1,10.1,15938,3459,12479,2.9,13.2,-3737,-3.1,20.2,0,114,114,1011
2003,34,l) Left Censored,24410,48177,1744647,1752020,3276,6.8,3554,7.3,228175,72030,156145,4.1,13,242922,63893,179029,3.6,13.9,-14747,-0.9,26,0,1034,1038,9122
2003,35,a) 0,2855,2866,18211,9106,2866,200,0,0,18211,,,,200,0,0,0,0,0,18211,200,0,1,,,
2003,35,b) 1,2258,2278,21557,21442,7,0.3,662,25.1,4954,,,,23.1,4724,2754,1970,12.8,22,230,1.1,44,1,516,516,2290
2003,35,c) 2,1969,2072,17101,17564,116,5.3,352,15.9,3930,516,3414,2.9,22.4,4855,2971,1884,16.9,27.6,-925,-5.2,44.8,0,264,264,2671
2003,35,d) 3,1686,1733,15273,15545,85,4.6,273,14.8,2840,309,2531,2,18.3,3384,1389,1995,8.9,21.8,-544,-3.5,36.6,0,222,222,1150
2003,35,e) 4,1526,1553,12332,12393,100,6.2,220,13.5,2146,455,1691,3.7,17.3,2267,1056,1211,8.5,18.3,-121,-1,34.6,0,180,180,916
2003,35,f) 5,1489,1606,17031,17162,82,5,160,9.7,2243,343,1900,2,13.1,2505,765,1740,4.5,14.6,-262,-1.5,26.2,0,113,113,573
2003,35,g) 6 to 10,5754,5990,58707,58419,294,4.8,587,9.5,10113,1812,8301,3.1,17.3,9536,3298,6238,5.6,16.3,577,1,32.6,0,437,438,2560
2003,35,h) 11 to 15,3793,4262,50909,50676,195,4.5,346,7.9,6986,882,6104,1.7,13.8,6519,2115,4404,4.2,12.9,467,0.9,25.8,0,217,217,1044
2003,35,i) 16 to 20,3222,3867,69265,68723,199,5.1,250,6.4,8994,1496,7498,2.2,13.1,7910,2553,5357,3.7,11.5,1084,1.6,23,0,156,156,1229
2003,35,j) 21 to 25,2372,2946,41972,41793,115,3.8,184,6.2,5386,1257,4129,3,12.9,5027,1474,3553,3.5,12,359,0.9,24,0,123,127,666
2003,35,k) 26+,524,1066,25432,24157,46,4.3,75,6.9,4697,2417,2280,10,19.4,2146,840,1306,3.5,8.9,2551,10.5,17.8,0,24,25,88
2003,35,l) Left Censored,3948,8485,221520,220255,557,6.6,469,5.6,29046,10481,18565,4.8,13.2,26515,7749,18766,3.5,12,2531,1.2,24,0,97,97,729
2003,36,a) 0,36773,36919,196205,98103,36919,200,0,0,196205,196205,0,200,200,0,0,0,0,0,196205,200,0,0,,,
2003,36,b) 1,27716,28007,194873,201316,60,0.2,7632,23.8,45993,570,45423,0.3,22.8,58878,36171,22707,18,29.2,-12885,-6.4,45.6,0,5827,5830,30886
2003,36,c) 2,23714,23941,178137,176326,1076,4.2,4581,17.7,44401,4977,39424,2.8,25.2,40778,20988,19790,11.9,23.1,3623,2.1,46.2,0,3697,3697,17536
2003,36,d) 3,20813,21172,165496,174199,918,4.1,3483,15.4,30588,3702,26886,2.1,17.6,47993,17619,30374,10.1,27.6,-17405,-10,35.2,0,2741,2741,14731
2003,36,e) 4,18797,19356,175405,179376,803,3.9,2816,13.8,28600,2922,25678,1.6,15.9,36541,14713,21828,8.2,20.4,-7941,-4.5,31.8,0,2177,2177,12596
2003,36,f) 5,18039,19317,173719,178155,831,4.1,2320,11.5,29885,5170,24715,2.9,16.8,38756,12548,26208,7,21.8,-8871,-5,33.6,0,1786,1786,10723
2003,36,g) 6 to 10,63924,65598,643823,660562,2445,3.6,6985,10.3,100164,17977,82187,2.7,15.2,133642,42870,90772,6.5,20.2,-33478,-5,30.4,0,5271,5271,32635
2003,36,h) 11 to 15,45256,47835,548009,546442,1631,3.3,3773,7.7,79216,13253,65963,2.4,14.5,76081,23964,52117,4.4,13.9,3135,0.6,27.8,0,2656,2658,17059
2003,36,i) 16 to 20,37269,41583,652442,648465,1306,3.1,2695,6.4,79914,16778,63136,2.6,12.3,71960,20622,51338,3.2,11.1,7954,1.2,22.2,0,1862,1867,14168
2003,36,j) 21 to 25,23930,28490,521355,519582,814,2.8,1687,5.8,62783,12698,50085,2.4,12.1,59237,13394,45843,2.6,11.4,3546,0.7,22.8,0,1165,1176,8518
2003,36,k) 26+,4940,8803,222317,221978,483,5.5,432,4.9,29621,7112,22509,3.2,13.3,28942,5015,23927,2.3,13,679,0.3,26,0,199,206,1421
2003,36,l) Left Censored,52960,101081,3685491,3676382,5585,5.5,6433,6.3,424667,111721,312946,3,11.6,406450,106112,300338,2.9,11.1,18217,0.5,22.2,0,2164,2173,20275
2003,37,a) 0,13872,13936,85754,42877,13936,200,0,0,85754,85754,0,200,200,0,0,0,0,0,85754,200,0,0,,,
2003,37,b) 1,10427,10641,79431,82967,68,0.6,3173,25.7,21479,599,20880,0.7,25.9,28550,18503,10047,22.3,34.4,-7071,-8.5,51.8,0,2517,2524,16354
2003,37,c) 2,9526,9765,77402,77142,543,5.2,1719,16.4,16713,2573,14140,3.3,21.7,16193,8136,8057,10.5,21,520,0.7,42,0,1343,1343,6537
2003,37,d) 3,8401,8741,74359,75305,408,4.4,1303,14.1,13990,1714,12276,2.3,18.6,15881,7243,8638,9.6,21.1,-1891,-2.5,37.2,0,1029,1029,6135
2003,37,e) 4,7854,8282,81659,81398,393,4.5,1121,12.9,16939,2316,14623,2.8,20.8,16417,6220,10197,7.6,20.2,522,0.6,40.4,0,859,859,5200
2003,37,f) 5,7196,7934,93244,90143,379,4.6,898,10.9,22121,11795,10326,13.1,24.5,15919,6838,9081,7.6,17.7,6202,6.8,35.4,0,701,701,3796
2003,37,g) 6 to 10,25643,26944,268141,280313,1162,4.2,2893,10.3,42699,8122,34577,2.9,15.2,67042,18704,48338,6.7,23.9,-24343,-8.7,30.4,0,2135,2135,14441
2003,37,h) 11 to 15,17093,19096,262206,262871,702,3.6,1433,7.3,38480,6441,32039,2.5,14.6,39809,11493,28316,4.4,15.1,-1329,-0.5,29.2,0,1042,1047,6582
2003,37,i) 16 to 20,15701,18778,293368,293300,750,4,1058,5.6,36789,10150,26639,3.5,12.5,36653,7625,29028,2.6,12.5,136,0,25,0,672,682,3853
2003,37,j) 21 to 25,9156,11931,230789,228080,437,3.6,646,5.4,28784,6049,22735,2.7,12.6,23365,4966,18399,2.2,10.2,5419,2.4,20.4,0,408,408,2282
2003,37,k) 26+,1975,3987,96375,95903,213,5.4,161,4.1,9870,2072,7798,2.2,10.3,8925,1659,7266,1.7,9.3,945,1,18.6,0,77,77,528
2003,37,l) Left Censored,18293,46495,1691903,1702104,3007,6.5,2411,5.2,198406,73715,124691,4.3,11.7,218807,60453,158354,3.6,12.9,-20401,-1.2,23.4,0,602,602,5380
2003,38,a) 0,1013,1019,5296,2648,1019,200,0,0,5296,,,,200,0,0,0,0,0,5296,200,0,1,,,
2003,38,b) 1,837,860,5510,5796,3,0.3,198,20.6,1166,,,,20.1,1738,966,772,16.7,30,-572,-9.9,40.2,1,123,123,634
2003,38,c) 2,704,720,5545,5558,23,3,126,16.2,1131,67,1064,1.2,20.3,1157,673,484,12.1,20.8,-26,-0.5,40.6,0,100,100,626
2003,38,d) 3,667,681,5229,5277,26,3.6,88,12.3,920,45,875,0.9,17.4,1016,372,644,7,19.3,-96,-1.9,34.8,0,68,68,337
2003,38,e) 4,572,598,4622,4865,22,3.5,60,9.6,494,51,443,1,10.2,979,530,449,10.9,20.1,-485,-9.9,20.4,0,42,42,466
2003,38,f) 5,598,651,6393,6403,23,3.4,65,9.6,929,82,847,1.3,14.5,949,339,610,5.3,14.8,-20,-0.3,29,0,43,43,190
2003,38,g) 6 to 10,2437,2481,21787,21854,94,3.7,220,8.6,3162,480,2682,2.2,14.5,3295,1261,2034,5.8,15.1,-133,-0.6,29,0,151,151,896
2003,38,h) 11 to 15,1827,1977,19383,19279,76,3.8,146,7.2,2701,584,2117,3,14,2493,589,1904,3.1,12.9,208,1.1,25.8,0,92,92,352
2003,38,i) 16 to 20,1696,1946,20600,20959,62,3.1,102,5.2,2261,370,1891,1.8,10.8,2978,1195,1783,5.7,14.2,-717,-3.4,21.6,0,73,73,610
2003,38,j) 21 to 25,1350,1578,21148,20736,46,2.9,87,5.4,3032,1190,1842,5.7,14.6,2207,489,1718,2.4,10.6,825,4,21.2,0,62,62,366
2003,38,k) 26+,295,459,8770,8574,16,3.4,30,6.4,1330,225,1105,2.6,15.5,937,475,462,5.5,10.9,393,4.6,21.8,0,13,13,65
2003,38,l) Left Censored,3021,5231,133959,132251,196,3.7,189,3.6,13010,2805,10205,2.1,9.8,9593,1657,7936,1.3,7.3,3417,2.5,14.6,0,76,76,337
2003,39,a) 0,14183,14266,103193,51597,14266,200,0,0,103193,103193,0,200,200,0,0,0,0,0,103193,200,0,0,,,
2003,39,b) 1,11418,11715,107742,110441,69,0.5,3141,23.4,27678,3002,24676,2.7,25.1,33076,21879,11197,19.8,29.9,-5398,-4.8,50.2,0,2425,2427,19248
2003,39,c) 2,9671,9939,79194,81382,515,4.8,1798,16.9,16186,2375,13811,2.9,19.9,20561,10439,10122,12.8,25.3,-4375,-5.4,39.8,0,1416,1416,8846
2003,39,d) 3,8859,9161,87932,89710,426,4.4,1349,13.9,17230,2400,14830,2.7,19.2,20785,9359,11426,10.4,23.2,-3555,-4,38.4,0,1049,1049,8148
2003,39,e) 4,8439,8980,99868,99353,387,4.1,1100,11.7,17916,2205,15711,2.2,18,16886,7153,9733,7.2,17,1030,1,34,0,810,810,4896
2003,39,f) 5,8047,9038,91608,92554,385,4.1,1047,11.1,14203,2296,11907,2.5,15.3,16094,6126,9968,6.6,17.4,-1891,-2.1,30.6,0,779,781,4649
2003,39,g) 6 to 10,32275,34085,360181,367439,1261,3.6,3318,9.4,54844,9315,45529,2.5,14.9,69359,23331,46028,6.3,18.9,-14515,-4,29.8,0,2452,2455,15946
2003,39,h) 11 to 15,23284,26144,362501,360713,868,3.2,2022,7.5,54117,8044,46073,2.2,15,50540,13960,36580,3.9,14,3577,1,28,0,1338,1338,8164
2003,39,i) 16 to 20,19730,23732,389496,389643,840,3.5,1404,5.8,44483,9473,35010,2.4,11.4,44777,11106,33671,2.9,11.5,-294,-0.1,22.8,0,913,946,6869
2003,39,j) 21 to 25,14194,17877,317401,317902,535,2.9,1082,6,38001,9379,28622,3,12,39003,9637,29366,3,12.3,-1002,-0.3,24,0,662,673,5807
2003,39,k) 26+,3152,6223,158879,159639,230,3.7,306,4.9,19879,4544,15335,2.8,12.5,21399,4253,17146,2.7,13.4,-1520,-0.9,25,0,103,108,769
2003,39,l) Left Censored,32871,73240,2594815,2603260,3959,5.4,3527,4.8,278893,76470,202423,2.9,10.7,295783,61658,234125,2.4,11.4,-16890,-0.7,21.4,0,1162,1175,9890
2003,40,a) 0,5671,5690,30127,15064,5690,200,0,0,30127,30127,0,200,200,0,0,0,0,0,30127,200,0,0,,,
2003,40,b) 1,4405,4495,33318,35898,26,0.5,1409,26.8,8519,467,8052,1.3,23.7,13679,8875,4804,24.7,38.1,-5160,-14.4,47.4,0,1163,1165,7648
2003,40,c) 2,3659,3731,26443,27563,179,4.4,728,18,5468,1075,4393,3.9,19.8,7708,3826,3882,13.9,28,-2240,-8.2,39.6,0,608,608,3374
2003,40,d) 3,3302,3439,30034,29913,152,4.2,511,14,6189,1247,4942,4.2,20.7,5946,2577,3369,8.6,19.9,243,0.8,39.8,0,405,405,2219
2003,40,e) 4,3092,3217,32328,33134,127,3.7,423,12.5,6291,499,5792,1.5,19,7903,2860,5043,8.6,23.9,-1612,-4.9,38,0,343,343,1836
2003,40,f) 5,2941,3251,29143,30160,156,4.6,352,10.5,4835,686,4149,2.3,16,6869,1612,5257,5.3,22.8,-2034,-6.8,32,0,277,277,1328
2003,40,g) 6 to 10,10739,11330,105217,106744,514,4.4,1146,9.8,17152,2880,14272,2.7,16.1,20207,6714,13493,6.3,18.9,-3055,-2.8,32.2,0,894,894,5522
2003,40,h) 11 to 15,7310,7949,100737,100594,301,3.7,613,7.5,15581,3044,12537,3,15.5,15295,4500,10795,4.5,15.2,286,0.3,30.4,0,464,464,2670
2003,40,i) 16 to 20,6620,7628,108806,110193,285,3.7,444,5.7,11327,1960,9367,1.8,10.3,14101,3626,10475,3.3,12.8,-2774,-2.5,20.6,0,318,318,1778
2003,40,j) 21 to 25,5161,6279,108729,110437,194,3,334,5.2,11410,2383,9027,2.2,10.3,14826,3640,11186,3.3,13.4,-3416,-3.1,20.6,0,245,246,1596
2003,40,k) 26+,946,1817,38107,38933,73,4,85,4.7,4093,755,3338,1.9,10.5,5744,1010,4734,2.6,14.8,-1651,-4.3,21,0,41,41,208
2003,40,l) Left Censored,8444,18665,529306,533561,966,5.2,823,4.4,58273,16296,41977,3.1,10.9,66785,13529,53256,2.5,12.5,-8512,-1.6,21.8,0,277,278,2300
2003,41,a) 0,7303,7376,34425,17213,7376,200,0,0,34425,34425,0,200,200,0,0,0,0,0,34425,200,0,0,,,
2003,41,b) 1,5513,5614,34251,35904,22,0.3,1475,22.9,7834,126,7708,0.4,21.8,11140,6615,4525,18.4,31,-3306,-9.2,43.6,0,1128,1130,5268
2003,41,c) 2,4833,4936,31669,32152,282,5.4,825,15.7,6485,968,5517,3,20.2,7450,3585,3865,11.2,23.2,-965,-3,40.4,0,651,651,2977
2003,41,d) 3,4241,4346,31323,31642,225,4.9,669,14.5,6542,915,5627,2.9,20.7,7179,3451,3728,10.9,22.7,-637,-2,41.4,0,526,526,3027
2003,41,e) 4,3919,4053,29701,30034,225,5.3,534,12.6,5332,1015,4317,3.4,17.8,5997,2588,3409,8.6,20,-665,-2.2,35.6,0,396,396,2048
2003,41,f) 5,3700,3995,34015,34072,222,5.4,452,10.9,5839,1096,4743,3.2,17.1,5952,2302,3650,6.8,17.5,-113,-0.4,34.2,0,324,324,1686
2003,41,g) 6 to 10,13993,14534,140583,142522,697,4.6,1571,10.4,20292,3310,16982,2.3,14.2,24170,8178,15992,5.7,17,-3878,-2.8,28.4,0,1175,1175,6230
2003,41,h) 11 to 15,9049,9942,116415,116176,469,4.6,772,7.6,18121,2888,15233,2.5,15.6,17642,4844,12798,4.2,15.2,479,0.4,30.4,0,523,523,3580
2003,41,i) 16 to 20,6885,8389,130432,130442,318,3.7,569,6.7,17639,2988,14651,2.3,13.5,17658,5875,11783,4.5,13.5,-19,0,27,0,372,372,3352
2003,41,j) 21 to 25,5317,6467,100733,101088,191,2.9,351,5.3,11234,1978,9256,2,11.1,11944,2514,9430,2.5,11.8,-710,-0.7,22.2,0,237,237,1773
2003,41,k) 26+,1093,2020,51341,51823,87,4.3,80,4,5653,912,4741,1.8,10.9,6617,1470,5147,2.8,12.8,-964,-1.9,21.8,0,31,31,117
2003,41,l) Left Censored,8566,19048,597138,595639,1117,5.9,1084,5.7,72486,16458,56028,2.8,12.2,69488,20223,49265,3.4,11.7,2998,0.5,23.4,0,292,295,2556
2003,42,a) 0,16148,16241,106475,53238,16241,200,0,0,106475,106475,0,200,200,0,0,0,0,0,106475,200,0,0,,,
2003,42,b) 1,13141,13367,117925,119283,47,0.3,3319,21.9,30585,405,30180,0.3,25.6,33300,20533,12767,17.2,27.9,-2715,-2.3,51.2,0,2498,2502,17514
2003,42,c) 2,11459,11633,115513,117457,485,3.9,1879,15.1,19022,2384,16638,2,16.2,22910,11968,10942,10.2,19.5,-3888,-3.3,32.4,0,1461,1461,10232
2003,42,d) 3,10471,10736,102947,103403,424,3.7,1501,13.2,17827,2440,15387,2.4,17.2,18738,8650,10088,8.4,18.1,-911,-0.9,34.4,0,1149,1149,6663
2003,42,e) 4,9667,10119,104967,102090,437,4.1,1184,11.2,22924,2605,20319,2.6,22.5,17170,5868,11302,5.7,16.8,5754,5.7,33.6,0,877,884,4689
2003,42,f) 5,9284,10522,110566,111148,425,3.9,1106,10.1,17428,3646,13782,3.3,15.7,18591,5709,12882,5.1,16.7,-1163,-1,31.4,0,823,823,4634
2003,42,g) 6 to 10,34814,36287,371194,375418,1301,3.5,3419,9.1,53480,10469,43011,2.8,14.2,61928,19962,41966,5.3,16.5,-8448,-2.3,28.4,0,2528,2529,14979
2003,42,h) 11 to 15,27764,30179,361905,367787,1011,3.3,2277,7.4,49528,8944,40584,2.4,13.5,61291,16038,45253,4.4,16.7,-11763,-3.2,27,0,1605,1607,10426
2003,42,i) 16 to 20,23965,28179,455635,457449,981,3.4,1768,6.2,47135,11497,35638,2.5,10.3,50762,14148,36614,3.1,11.1,-3627,-0.8,20.6,0,1159,1181,8136
2003,42,j) 21 to 25,15611,18938,334863,335018,590,3.1,1099,5.7,38059,9086,28973,2.7,11.4,38369,9017,29352,2.7,11.5,-310,-0.1,22.8,0,746,750,5390
2003,42,k) 26+,3483,6541,172543,168440,309,4.7,283,4.3,29207,5302,23905,3.1,17.3,21000,4277,16723,2.5,12.5,8207,4.8,25,0,109,111,1009
2003,42,l) Left Censored,35919,77378,2701934,2715625,4107,5.3,3818,4.9,309633,91091,218542,3.4,11.4,337016,73558,263458,2.7,12.4,-27383,-1,22.8,0,1289,1311,11942
2003,44,a) 0,1867,1873,11635,5818,1873,200,0,0,11635,11635,0,200,200,0,0,0,0,0,11635,200,0,0,,,
2003,44,b) 1,1413,1421,9050,9101,4,0.2,392,24,2412,26,2386,0.3,26.5,2513,1653,860,18.2,27.6,-101,-1.1,53,0,271,271,1298
2003,44,c) 2,1203,1214,8245,8260,56,4.3,202,15.6,1586,215,1371,2.6,19.2,1616,746,870,9,19.6,-30,-0.4,38.4,0,141,141,494
2003,44,d) 3,1053,1075,7857,9853,48,4.2,158,13.9,1235,116,1119,1.2,12.5,5227,535,4692,5.4,53,-3992,-40.5,25,0,116,116,455
2003,44,e) 4,1008,1030,7804,7885,59,5.5,118,11.1,1333,231,1102,2.9,16.9,1495,433,1062,5.5,19,-162,-2.1,33.8,0,83,83,362
2003,44,f) 5,1011,1112,8880,9092,45,3.9,128,11.1,1187,141,1046,1.6,13.1,1611,663,948,7.3,17.7,-424,-4.6,26.2,0,98,98,579
2003,44,g) 6 to 10,3668,3712,34230,34104,155,4,380,9.9,5786,1421,4365,4.2,17,5534,1866,3668,5.5,16.2,252,0.8,32.4,0,260,261,1470
2003,44,h) 11 to 15,2801,2930,37350,37438,84,2.8,230,7.6,4763,657,4106,1.8,12.7,4938,1549,3389,4.1,13.2,-175,-0.5,25.4,0,134,134,1047
2003,44,i) 16 to 20,2409,2681,37434,37519,100,3.7,174,6.4,4762,870,3892,2.3,12.7,4931,1652,3279,4.4,13.1,-169,-0.4,25.4,0,100,107,812
2003,44,j) 21 to 25,1514,1719,28414,28229,57,3.3,96,5.5,3843,1065,2778,3.8,13.6,3473,882,2591,3.1,12.3,370,1.3,24.6,0,66,66,550
2003,44,k) 26+,395,544,11768,11759,16,2.9,26,4.7,1248,226,1022,1.9,10.6,1229,115,1114,1,10.5,19,0.1,21,0,15,15,50
2003,44,l) Left Censored,4068,6338,217623,216589,343,5.4,336,5.3,22477,4417,18060,2,10.4,20408,5224,15184,2.4,9.4,2069,1,18.8,0,128,128,1100
2003,45,a) 0,6853,6891,50904,25452,6891,200,0,0,50904,50904,0,200,200,0,0,0,0,0,50904,200,0,0,,,
2003,45,b) 1,5317,5394,40745,43347,20,0.3,1507,24.3,9531,168,9363,0.4,22,14735,8558,6177,19.7,34,-5204,-12,44,0,1220,1220,7217
2003,45,c) 2,4432,4544,40619,41877,245,5,880,18,8191,1079,7112,2.6,19.6,10707,5104,5603,12.2,25.6,-2516,-6,39.2,0,718,718,4359
2003,45,d) 3,4063,4202,39164,38938,207,4.7,625,14.1,7866,1044,6822,2.7,20.2,7413,3522,3891,9,19,453,1.2,38,0,497,497,2894
2003,45,e) 4,3749,3932,40749,41309,182,4.4,516,12.5,7080,1334,5746,3.2,17.1,8200,4258,3942,10.3,19.9,-1120,-2.8,34.2,0,421,421,3891
2003,45,f) 5,3450,3746,38944,39245,162,4.1,444,11.4,6318,1151,5167,2.9,16.1,6919,2709,4210,6.9,17.6,-601,-1.5,32.2,0,354,354,2209
2003,45,g) 6 to 10,12185,12668,147748,147999,563,4.3,1300,9.9,24835,4531,20304,3.1,16.8,25338,8001,17337,5.4,17.1,-503,-0.3,33.6,0,1013,1013,6262
2003,45,h) 11 to 15,8247,9446,123331,122881,383,4,712,7.4,20106,5190,14916,4.2,16.4,19206,5512,13694,4.5,15.6,900,0.8,31.2,0,515,517,3043
2003,45,i) 16 to 20,7266,8888,134887,136530,305,3.4,511,5.7,17365,4413,12952,3.2,12.7,20650,4271,16379,3.1,15.1,-3285,-2.4,25.4,0,360,361,2350
2003,45,j) 21 to 25,4360,5733,100295,100255,196,3.4,291,5,11528,2670,8858,2.7,11.5,11447,3013,8434,3,11.4,81,0.1,22.8,0,197,198,1826
2003,45,k) 26+,969,2010,34143,33671,94,4.7,66,3.3,4429,736,3693,2.2,13.2,3484,520,2964,1.5,10.3,945,2.9,20.6,0,38,38,304
2003,45,l) Left Censored,9058,21741,743953,752014,1317,6.1,1037,4.8,76933,27151,49782,3.6,10.2,93054,23043,70011,3.1,12.4,-16121,-2.2,20.4,0,286,287,1958
2003,46,a) 0,1526,1535,7885,3943,1535,200,0,0,7885,,,,200,0,0,0,0,0,7885,200,0,1,,,
2003,46,b) 1,1294,1307,8013,8220,1,0.1,327,21.9,1853,,,,22.5,2267,1339,928,16.3,27.6,-414,-5.1,45,1,234,234,1082
2003,46,c) 2,1042,1077,7652,7570,42,3.7,169,14.7,1657,158,1499,2.1,21.9,1493,718,775,9.5,19.7,164,2.2,39.4,0,135,135,548
2003,46,d) 3,936,962,7684,7570,40,4,129,12.7,1513,283,1230,3.7,20,1284,459,825,6.1,17,229,3,34,0,94,94,349
2003,46,e) 4,852,877,6851,6994,44,4.8,118,12.9,963,127,836,1.8,13.8,1248,505,743,7.2,17.8,-285,-4,27.6,0,89,89,425
2003,46,f) 5,832,887,7218,7189,39,4.2,110,11.9,1234,129,1105,1.8,17.2,1176,480,696,6.7,16.4,58,0.8,32.8,0,75,75,319
2003,46,g) 6 to 10,3120,3217,26997,27115,105,3.1,321,9.6,3796,471,3325,1.7,14,4032,1533,2499,5.7,14.9,-236,-0.9,28,0,219,219,1076
2003,46,h) 11 to 15,2128,2277,23612,23915,81,3.5,204,8.7,2901,477,2424,2,12.1,3507,1461,2046,6.1,14.7,-606,-2.6,24.2,0,134,134,678
2003,46,i) 16 to 20,1778,2031,24781,27805,67,3.2,122,5.9,3097,620,2477,2.2,11.1,9145,6415,2730,23.1,32.9,-6048,-21.8,22.2,0,59,59,420
2003,46,j) 21 to 25,1330,1556,19995,20159,54,3.4,78,5,2147,381,1766,1.9,10.7,2474,876,1598,4.3,12.3,-327,-1.6,21.4,0,58,58,453
2003,46,k) 26+,293,493,8462,8620,13,2.6,19,3.8,667,88,579,1,7.7,983,63,920,0.7,11.4,-316,-3.7,15.4,0,10,10,23
2003,46,l) Left Censored,3111,5383,145732,146819,234,4.3,303,5.6,13327,3786,9541,2.6,9.1,15500,4170,11330,2.8,10.6,-2173,-1.5,18.2,0,97,97,919
2003,47,a) 0,8242,8288,58741,29371,8288,200,0,0,58741,58741,0,200,200,0,0,0,0,0,58741,200,0,0,,,
2003,47,b) 1,6029,6184,51382,56233,64,0.9,2005,27.7,12372,789,11583,1.4,22,22073,13743,8330,24.4,39.3,-9701,-17.3,44,0,1673,1673,11991
2003,47,c) 2,5074,5191,44448,45496,248,4.4,974,17.4,9536,1322,8214,2.9,21,11632,6264,5368,13.8,25.6,-2096,-4.6,42,0,816,816,5077
2003,47,d) 3,4482,4666,45731,45648,262,5.3,738,14.9,9693,1906,7787,4.2,21.2,9527,4506,5021,9.9,20.9,166,0.3,41.8,0,610,610,3512
